1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.735659	0.000000	2.127305	0.027384	2737.4
1	-0.716918	0.000000	2.127305	0.045649	11.1
2	-0.740332	0.998748	2.030724	0.040663	11.5
3	-0.714918	1.998206	1.942473	0.055059	15.9
4	-0.715749	2.943757	1.865764	0.070596	10.0
5	-0.725878	3.943757	1.790965	0.060729	14.4
6	-0.727468	4.943757	1.721932	0.054491	13.0
7	-0.717416	5.943757	1.658024	0.080933	15.8
8	-0.738065	6.943757	1.598690	0.049553	14.0
9	-0.741216	7.943757	1.543455	0.048328	11.1
10	-0.705668	8.457945	1.516514	0.021512	14.6
11	-0.718591	8.495578	1.514579	0.046904	12.1
12	-0.723985	7.948113	1.543223	0.025791	15.1
13	-0.748090	8.935149	1.492339	0.039977	12.6
14	-0.733188	9.913548	1.445107	0.072504	16.5
15	-0.713834	10.898109	1.400503	0.055768	11.0
16	-0.748253	11.898109	1.357932	0.052762	14.3
17	-0.744340	11.323616	1.382067	0.045336	14.3
18	-0.711452	12.323613	1.340593	0.061268	11.6
19	-0.710246	13.323598	1.301536	0.063911	13.7
20	-0.717058	14.323598	1.264690	0.064334	11.1
21	-0.729443	15.323598	1.229873	0.056746	17.7
22	-0.713756	16.323597	1.196921	0.068226	13.9
23	-0.721269	17.323597	1.165689	0.027676	10.3
24	-0.741747	18.323595	1.136046	0.051847	13.1
25	-0.727644	17.968229	1.146406	0.067254	14.7
26	-0.730536	18.968206	1.117723	0.040526	12.3
27	-0.734150	19.968205	1.090441	0.051689	10.1
28	-0.724093	19.396054	1.105885	0.057249	15.2
29	-0.752056	20.034199	1.088687	0.071759	12.2
30	-0.711915	21.034139	1.062788	0.030289	12.0
31	-0.738142	22.034137	1.038092	0.079622	13.3
32	-0.741224	21.458377	1.052169	0.090067	18.3
33	-0.738359	22.458377	1.027958	0.050424	13.5
34	-0.734132	23.458377	1.004836	0.035424	11.3
35	-0.748109	23.843137	0.996215	0.065335	22.8
36	-0.707672	23.409160	1.005950	0.064271	23.1
37	-0.744242	24.409160	0.983797	0.057380	18.8
38	-0.719884	25.409160	0.962599	0.057412	23.5
39	-0.721164	26.409160	0.942295	0.081819	12.0
40	-0.741138	27.409160	0.922829	0.053853	14.0
41	-0.726922	28.409160	0.904152	0.024735	11.2
42	-0.718496	29.301880	0.888106	0.046539	13.4
43	-0.743215	30.062667	0.874874	0.036922	9.7
44	-0.727399	31.062621	0.858070	0.031645	14.1
45	-0.701690	32.062544	0.841901	0.029636	11.3
46	-0.717677	31.494592	0.851009	0.028602	12.6
47	-0.732840	32.141186	0.840655	0.043151	9.8
48	-0.744328	32.941071	0.828189	0.043386	14.8
49	-0.732049	33.883135	0.813973	0.058225	10.8
50	-0.737661	34.883135	0.799407	0.038958	12.5
