1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.586621	0.000000	2.690961	0.026162	323.1
1	-1.563917	0.000000	2.690961	0.034182	3.4
2	-1.567022	0.000000	2.690961	0.017938	3.4
3	-1.591626	0.000000	2.690961	0.026061	3.4
4	-1.576709	0.807777	2.591286	0.021004	3.5
5	-1.559021	1.803744	2.478110	0.025845	3.4
6	-1.563213	1.997007	2.457284	0.035814	3.3
7	-1.599547	1.877816	2.470086	0.008800	3.3
8	-1.582109	1.662290	2.493578	0.033060	3.6
9	-1.557192	1.386363	2.524313	0.020657	3.4
10	-1.589318	2.202024	2.435571	0.013463	3.4
11	-1.576082	1.750698	2.483888	0.019390	3.4
12	-1.577851	2.409453	2.413990	0.013913	3.5
13	-1.592891	2.824120	2.371974	0.016974	3.4
14	-1.610169	3.470917	2.309279	0.033370	3.4
15	-1.591259	2.867187	2.367694	0.019765	3.4
16	-1.558327	3.786276	2.279898	0.019218	3.4
17	-1.552339	4.431453	2.222059	0.017855	3.4
18	-1.598240	4.136209	2.248159	0.020654	3.5
19	-1.576585	4.013146	2.259219	0.021935	3.4
20	-1.591044	4.516388	2.214662	0.022735	3.4
21	-1.606148	4.383070	2.226294	0.022844	3.4
22	-1.607303	5.095725	2.165496	0.020131	3.3
23	-1.576464	4.574344	2.209644	0.023149	3.5
24	-1.601561	4.366667	2.227734	0.018519	3.4
25	-1.584261	4.172886	2.244883	0.021678	3.3
26	-1.591596	4.897817	2.182044	0.021691	3.3
27	-1.605920	5.395261	2.140922	0.018942	3.3
28	-1.593312	5.674173	2.118536	0.015448	3.3
29	-1.630651	6.240745	2.074473	0.016354	3.4
30	-1.584916	5.984747	2.094153	0.019481	3.5
31	-1.560143	5.524693	2.130475	0.024294	3.4
32	-1.565366	5.247858	2.152945	0.015495	3.4
33	-1.585474	4.637029	2.204241	0.019620	3.4
34	-1.602459	4.075876	2.253568	0.013551	3.3
