1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.743002	0.000000	12.739694	0.028666	53.2
1	-0.732660	0.000000	12.739694	0.021048	8.4
2	-0.729459	0.000000	12.739694	0.021843	8.1
3	-0.750221	0.000000	12.739694	0.019247	9.8
4	-0.751765	0.000000	12.739694	0.015142	8.1
5	-0.743320	0.000000	12.739694	0.015033	8.1
6	-0.763938	0.000000	12.739694	0.012469	8.1
7	-0.761114	0.000000	12.739694	0.011268	8.1
8	-0.738331	0.000000	12.739694	0.012470	8.1
9	-0.750626	0.000000	12.739694	0.010816	9.9
10	-0.753584	0.000000	12.739694	0.008846	8.3
11	-0.763293	0.000000	12.739694	0.009852	8.0
12	-0.720796	0.000000	12.739694	0.007402	8.2
13	-0.749958	0.000000	12.739694	0.009378	8.3
14	-0.724589	0.000000	12.739694	0.007855	9.6
15	-0.748234	0.000000	12.739694	0.006875	10.3
16	-0.740880	0.000000	12.739694	0.007366	8.1
17	-0.747244	0.000000	12.739694	0.007748	8.2
18	-0.747721	0.000000	12.739694	0.006914	8.2
19	-0.747331	0.000000	12.739694	0.007230	8.1
20	-0.765865	0.000000	12.739694	0.007164	8.1
21	-0.759675	0.000000	12.739694	0.008480	10.3
22	-0.723002	0.000000	12.739694	0.007663	8.1
23	-0.761355	0.000000	12.739694	0.006263	8.1
24	-0.744215	0.000000	12.739694	0.007513	8.1
25	-0.745981	0.000000	12.739694	0.006890	7.9
26	-0.734852	0.000000	12.739694	0.006648	8.0
27	-0.750454	0.000000	12.739694	0.006202	9.8
28	-0.762935	0.000000	12.739694	0.006822	8.1
29	-0.742425	0.000000	12.739694	0.006829	8.1
30	-0.733423	0.000000	12.739694	0.006326	8.1
31	-0.736308	0.000000	12.739694	0.007067	8.0
32	-0.747434	0.000000	12.739694	0.006522	8.4
33	-0.758618	0.000000	12.739694	0.005628	10.1
34	-0.740393	0.000000	12.739694	0.005065	8.3
35	-0.763863	0.000000	12.739694	0.006675	8.1
36	-0.762824	0.000000	12.739694	0.006872	8.1
37	-0.746755	0.000000	12.739694	0.005940	7.9
38	-0.722125	0.000000	12.739694	0.005820	8.1
39	-0.743866	0.000000	12.739694	0.005321	10.0
40	-0.763416	0.000000	12.739694	0.007663	8.1
41	-0.741170	0.000000	12.739694	0.005425	8.7
42	-0.756017	0.000000	12.739694	0.006187	8.1
43	-0.761785	0.000000	12.739694	0.007645	7.9
44	-0.754255	0.000000	12.739694	0.004889	7.9
45	-0.763391	0.000000	12.739694	0.006770	10.3
46	-0.751212	0.000000	12.739694	0.006542	8.1
47	-0.736943	0.000000	12.739694	0.006376	8.0
48	-0.744517	0.000000	12.739694	0.006599	8.0
49	-0.749268	0.000000	12.739694	0.005346	8.2
